Date,Adj Close,Close,High,Low,Open,Volume
2002-07-30,37.32603073120117,81.5199966430664,81.9000015258789,81.5199966430664,81.75,6100
2002-07-31,37.78847122192383,82.52999877929688,82.80000305175781,81.9000015258789,81.94999694824219,29400
2002-08-01,38.00368881225586,83.0,83.0199966430664,82.54000091552734,82.54000091552734,25000
2002-08-02,38.392913818359375,83.8499984741211,84.0999984741211,82.87999725341797,83.16000366210938,52800
2002-08-05,38.56230926513672,84.22000122070312,84.44000244140625,83.8499984741211,84.04000091552734,61100
2002-08-06,38.23263168334961,83.5,83.9000015258789,83.22000122070312,83.87000274658203,64900
2002-08-07,38.32420349121094,83.69999694824219,84.13999938964844,83.36000061035156,83.5999984741211,40300
2002-08-08,38.32420349121094,83.69999694824219,83.7699966430664,83.36000061035156,83.58000183105469,40900
2002-08-09,38.864505767822266,84.87999725341797,84.87999725341797,84.0,84.0,35900
2002-08-12,39.10258483886719,85.4000015258789,86.69999694824219,85.13999938964844,85.30000305175781,32100
2002-08-13,39.58335876464844,86.44999694824219,86.47000122070312,85.37000274658203,85.77999877929688,75400
2002-08-14,39.734466552734375,86.77999877929688,87.9000015258789,86.75,87.45999908447266,130000
2002-08-15,39.38644027709961,86.0199966430664,86.5,85.8499984741211,86.37999725341797,87100
2002-08-16,38.94694519042969,85.05999755859375,86.5199966430664,84.81999969482422,86.44000244140625,85000
2002-08-19,39.065956115722656,85.31999969482422,85.33999633789062,84.70999908447266,85.05000305175781,47300
2002-08-20,39.500946044921875,86.2699966430664,86.29000091552734,85.5999984741211,85.62000274658203,40800
2002-08-21,39.29033279418945,85.80999755859375,86.0999984741211,85.62999725341797,85.68000030517578,40000
2002-08-22,38.94694519042969,85.05999755859375,85.55000305175781,85.05999755859375,85.55000305175781,34400
2002-08-23,39.331539154052734,85.9000015258789,85.94999694824219,85.19999694824219,85.19999694824219,20100
2002-08-26,39.368186950683594,85.9800033569336,86.20999908447266,85.66999816894531,85.69999694824219,23900
2002-08-27,39.120906829833984,85.44000244140625,85.68000030517578,85.19999694824219,85.4000015258789,301800
2002-08-28,39.31782531738281,85.87000274658203,86.18000030517578,85.83999633789062,86.04000091552734,18100
2002-08-29,39.63376235961914,86.55999755859375,86.86000061035156,86.3499984741211,86.76000213623047,135700
2002-08-30,39.87184143066406,87.08000183105469,87.12999725341797,86.44999694824219,86.75,78100
2002-09-03,40.484840393066406,88.04000091552734,88.04000091552734,87.0,87.08000183105469,102100
2002-09-04,40.4755859375,88.0199966430664,88.30000305175781,87.83999633789062,88.02999877929688,66300
2002-09-05,40.69634246826172,88.5,88.6500015258789,87.37999725341797,88.56999969482422,648400
2002-09-06,40.21806716918945,87.45999908447266,88.19000244140625,87.19999694824219,87.97000122070312,140000
2002-09-09,40.158321380615234,87.33000183105469,87.83000183105469,87.26000213623047,87.5,83800
2002-09-10,40.35144805908203,87.75,88.0,87.0,87.16999816894531,336000
2002-09-11,40.139896392822266,87.29000091552734,87.30000305175781,86.75,87.0,177700
2002-09-12,40.452613830566406,87.97000122070312,88.13999938964844,87.47000122070312,87.4800033569336,43400
2002-09-13,40.825103759765625,88.77999877929688,88.94000244140625,88.18000030517578,88.33000183105469,155100
2002-09-16,40.89405822753906,88.93000030517578,89.22000122070312,88.9000015258789,89.19999694824219,73000
2002-09-17,40.97225570678711,89.0999984741211,89.31999969482422,88.36000061035156,88.63999938964844,75400
2002-09-18,40.9814453125,89.12000274658203,89.55999755859375,89.0199966430664,89.16000366210938,196600
2002-09-19,41.25733184814453,89.72000122070312,89.7699966430664,89.26000213623047,89.69999694824219,109900
2002-09-20,41.064205169677734,89.30000305175781,89.5199966430664,89.05999755859375,89.44999694824219,113500
2002-09-23,41.432098388671875,90.0999984741211,90.23999786376953,89.7699966430664,90.0,163200
2002-09-24,41.69882583618164,90.68000030517578,90.94000244140625,90.20999908447266,90.30000305175781,251900
2002-09-25,41.1929931640625,89.58000183105469,90.36000061035156,89.26000213623047,90.0999984741211,127200
2002-09-26,41.09639358520508,89.37000274658203,89.52999877929688,88.61000061035156,89.05000305175781,429000
2002-09-27,41.40452194213867,90.04000091552734,90.04000091552734,89.4800033569336,89.52999877929688,298200
2002-09-30,41.570037841796875,90.4000015258789,90.9000015258789,90.08000183105469,90.66000366210938,297800
2002-10-01,41.054447174072266,88.94000244140625,89.30000305175781,88.80000305175781,89.16000366210938,257500
2002-10-02,41.28986740112305,89.44999694824219,89.4800033569336,88.83999633789062,89.23999786376953,91000
2002-10-03,41.18830490112305,89.2300033569336,89.51000213623047,88.80000305175781,89.30000305175781,29900
2002-10-04,41.317543029785156,89.51000213623047,89.72000122070312,88.4000015258789,88.4000015258789,131000
2002-10-07,41.38678741455078,89.66000366210938,89.95999908447266,89.45999908447266,89.9000015258789,433800
2002-10-08,41.400638580322266,89.69000244140625,90.5199966430664,89.36000061035156,89.5,530900
2002-10-09,41.61297607421875,90.1500015258789,90.37999725341797,89.94999694824219,90.30000305175781,402900
2002-10-10,41.285247802734375,89.44000244140625,90.16999816894531,89.27999877929688,90.16999816894531,97100
2002-10-11,40.79597854614258,88.37999725341797,89.22000122070312,88.05999755859375,89.0999984741211,421800
2002-10-14,40.73594284057617,88.25,88.55000305175781,88.06999969482422,88.5,18300
2002-10-15,39.771202087402344,86.16000366210938,87.30000305175781,86.1500015258789,87.0,297100
2002-10-16,39.789669036865234,86.19999694824219,86.5999984741211,85.88999938964844,86.5999984741211,125200
2002-10-17,39.30499267578125,85.1500015258789,85.55999755859375,85.06999969482422,85.13999938964844,233400
2002-10-18,39.40657424926758,85.37000274658203,85.38999938964844,84.27999877929688,85.0199966430664,459100
